raceId,season,round,driverId,constructorId,grid,positionOrder,points,status
2012_5,2012,5,maldonado,williams,1,1,25.0,Finished
2012_5,2012,5,alonso,ferrari,2,2,18.0,Finished
2012_5,2012,5,raikkonen,lotus_f1,4,3,15.0,Finished
2012_5,2012,5,grosjean,lotus_f1,3,4,12.0,Finished
2012_5,2012,5,kobayashi,sauber,9,5,10.0,Finished
2012_5,2012,5,vettel,red_bull,7,6,8.0,Finished
2013_1,2013,1,raikkonen,lotus_f1,7,1,25.0,Finished
2013_1,2013,1,alonso,ferrari,5,2,18.0,Finished
2013_1,2013,1,vettel,red_bull,1,3,15.0,Finished
2013_1,2013,1,massa,ferrari,4,4,12.0,Finished
2013_1,2013,1,hamilton,mercedes,3,5,10.0,Finished
2013_1,2013,1,webber,red_bull,2,6,8.0,Finished
2013_1,2013,1,sutil,force_india,12,7,6.0,Finished
2013_1,2013,1,resta,force_india,9,8,4.0,Finished
2013_1,2013,1,button,mclaren,10,9,2.0,Finished
2013_1,2013,1,grosjean,lotus_f1,8,10,1.0,Finished
2013_1,2013,1,perez,mclaren,15,11,0.0,Finished
2013_1,2013,1,vergne,toro_rosso,13,12,0.0,Finished
2013_1,2013,1,gutierrez,sauber,18,13,0.0,+1 Lap
2013_1,2013,1,bottas,williams,16,14,0.0,+1 Lap
2013_1,2013,1,jules_bianchi,marussia,19,15,0.0,+1 Lap
2013_1,2013,1,pic,caterham,22,16,0.0,+2 Laps
2013_1,2013,1,chilton,marussia,20,17,0.0,+2 Laps
2013_1,2013,1,garde,caterham,21,18,0.0,+2 Laps
2013_1,2013,1,ricciardo,toro_rosso,14,19,0.0,Hydraulics
2013_1,2013,1,rosberg,mercedes,6,20,0.0,Electrical
2013_1,2013,1,maldonado,williams,17,21,0.0,Spun off
2013_1,2013,1,hulkenberg,sauber,11,22,0.0,Fuel system
2013_2,2013,2,vettel,red_bull,1,1,25.0,Finished
2013_2,2013,2,webber,red_bull,5,2,18.0,Finished
2013_2,2013,2,hamilton,mercedes,4,3,15.0,Finished
2013_2,2013,2,rosberg,mercedes,6,4,12.0,Finished
2013_2,2013,2,massa,ferrari,2,5,10.0,Finished
2013_2,2013,2,grosjean,lotus_f1,11,6,8.0,Finished
2013_2,2013,2,raikkonen,lotus_f1,10,7,6.0,Finished
2013_2,2013,2,hulkenberg,sauber,12,8,4.0,Finished
2013_2,2013,2,perez,mclaren,9,9,2.0,Finished
2013_2,2013,2,vergne,toro_rosso,17,10,1.0,Finished
2013_2,2013,2,bottas,williams,18,11,0.0,Finished
2013_2,2013,2,gutierrez,sauber,14,12,0.0,+1 Lap
2013_2,2013,2,jules_bianchi,marussia,19,13,0.0,+1 Lap
2013_2,2013,2,pic,caterham,20,14,0.0,+1 Lap
2013_2,2013,2,garde,caterham,22,15,0.0,+1 Lap
2013_2,2013,2,chilton,marussia,21,16,0.0,+2 Laps
2013_2,2013,2,button,mclaren,7,17,0.0,Withdrew
2013_2,2013,2,ricciardo,toro_rosso,13,18,0.0,Retired
2013_2,2013,2,maldonado,williams,16,19,0.0,Retired
2013_2,2013,2,sutil,force_india,8,20,0.0,Wheel nut
2013_2,2013,2,resta,force_india,15,21,0.0,Wheel nut
2013_2,2013,2,alonso,ferrari,3,22,0.0,Collision
2013_3,2013,3,alonso,ferrari,3,1,25.0,Finished
2013_3,2013,3,raikkonen,lotus_f1,2,2,18.0,Finished
2013_3,2013,3,hamilton,mercedes,1,3,15.0,Finished
2013_3,2013,3,vettel,red_bull,9,4,12.0,Finished
2013_3,2013,3,button,mclaren,8,5,10.0,Finished
2013_3,2013,3,massa,ferrari,5,6,8.0,Finished
2013_3,2013,3,ricciardo,toro_rosso,7,7,6.0,Finished
2013_3,2013,3,resta,force_india,11,8,4.0,Finished
2013_3,2013,3,grosjean,lotus_f1,6,9,2.0,Finished
2013_3,2013,3,hulkenberg,sauber,10,10,1.0,Finished
2013_3,2013,3,perez,mclaren,12,11,0.0,Finished
2013_3,2013,3,vergne,toro_rosso,15,12,0.0,Finished
2013_3,2013,3,bottas,williams,16,13,0.0,Finished
2013_3,2013,3,maldonado,williams,14,14,0.0,Finished
2013_3,2013,3,jules_bianchi,marussia,18,15,0.0,+1 Lap
2013_3,2013,3,pic,caterham,20,16,0.0,+1 Lap
2013_3,2013,3,chilton,marussia,19,17,0.0,+1 Lap
2013_3,2013,3,garde,caterham,21,18,0.0,+1 Lap
2013_3,2013,3,rosberg,mercedes,4,19,0.0,Suspension
2013_3,2013,3,webber,red_bull,22,20,0.0,Wheel
2013_3,2013,3,sutil,force_india,13,21,0.0,Collision
2013_3,2013,3,gutierrez,sauber,17,22,0.0,Collision
2013_4,2013,4,vettel,red_bull,2,1,25.0,Finished
2013_4,2013,4,raikkonen,lotus_f1,8,2,18.0,Finished
2013_4,2013,4,grosjean,lotus_f1,11,3,15.0,Finished
2013_4,2013,4,resta,force_india,5,4,12.0,Finished
2013_4,2013,4,hamilton,mercedes,9,5,10.0,Finished
2013_4,2013,4,perez,mclaren,12,6,8.0,Finished
2013_4,2013,4,webber,red_bull,7,7,6.0,Finished
2013_4,2013,4,alonso,ferrari,3,8,4.0,Finished
2013_4,2013,4,rosberg,mercedes,1,9,2.0,Finished
2013_4,2013,4,button,mclaren,10,10,1.0,Finished
2013_4,2013,4,maldonado,williams,17,11,0.0,Finished
2013_4,2013,4,hulkenberg,sauber,14,12,0.0,Finished
2013_4,2013,4,sutil,force_india,6,13,0.0,Finished
2013_4,2013,4,bottas,williams,15,14,0.0,Finished
2013_4,2013,4,massa,ferrari,4,15,0.0,Finished
2013_4,2013,4,ricciardo,toro_rosso,13,16,0.0,+1 Lap
2013_4,2013,4,pic,caterham,18,17,0.0,+1 Lap
2013_4,2013,4,gutierrez,sauber,22,18,0.0,+1 Lap
2013_4,2013,4,jules_bianchi,marussia,19,19,0.0,+1 Lap
2013_4,2013,4,chilton,marussia,21,20,0.0,+1 Lap
2013_4,2013,4,garde,caterham,20,21,0.0,+2 Laps
2013_4,2013,4,vergne,toro_rosso,16,22,0.0,Puncture
2013_5,2013,5,alonso,ferrari,5,1,25.0,Finished
2013_5,2013,5,raikkonen,lotus_f1,4,2,18.0,Finished
2013_5,2013,5,massa,ferrari,9,3,15.0,Finished
2013_5,2013,5,vettel,red_bull,3,4,12.0,Finished
2013_5,2013,5,webber,red_bull,7,5,10.0,Finished
2013_5,2013,5,rosberg,mercedes,1,6,8.0,Finished
2013_5,2013,5,resta,force_india,10,7,6.0,Finished
2013_5,2013,5,button,mclaren,14,8,4.0,Finished
2013_5,2013,5,perez,mclaren,8,9,2.0,Finished
2013_5,2013,5,ricciardo,toro_rosso,11,10,1.0,+1 Lap
2013_5,2013,5,gutierrez,sauber,19,11,0.0,+1 Lap
2013_5,2013,5,hamilton,mercedes,2,12,0.0,+1 Lap
2014_1,2014,1,rosberg,mercedes,3,1,25.0,Finished
2014_1,2014,1,kevin_magnussen,mclaren,4,2,18.0,Finished
2014_1,2014,1,button,mclaren,10,3,15.0,Finished
2014_1,2014,1,alonso,ferrari,5,4,12.0,Finished
2014_1,2014,1,bottas,williams,15,5,10.0,Finished
2014_1,2014,1,hulkenberg,force_india,7,6,8.0,Finished
2014_1,2014,1,raikkonen,ferrari,11,7,6.0,Finished
2014_1,2014,1,vergne,toro_rosso,6,8,4.0,Finished
2014_1,2014,1,kvyat,toro_rosso,8,9,2.0,Finished
2014_1,2014,1,perez,force_india,16,10,1.0,Finished
2014_1,2014,1,sutil,sauber,13,11,0.0,+1 Lap
2014_1,2014,1,gutierrez,sauber,20,12,0.0,+1 Lap
2014_1,2014,1,chilton,marussia,17,13,0.0,+2 Laps
2014_1,2014,1,jules_bianchi,marussia,18,14,0.0,+8 Laps
2014_1,2014,1,grosjean,lotus_f1,22,15,0.0,ERS
2014_1,2014,1,maldonado,lotus_f1,21,16,0.0,ERS
2014_1,2014,1,ericsson,caterham,19,17,0.0,Oil pressure
2014_1,2014,1,vettel,red_bull,12,18,0.0,Engine
2014_1,2014,1,hamilton,mercedes,1,19,0.0,Engine
2014_1,2014,1,massa,williams,9,20,0.0,Collision
2014_1,2014,1,kobayashi,caterham,14,21,0.0,Collision
2014_1,2014,1,ricciardo,red_bull,2,22,0.0,Disqualified
2014_2,2014,2,hamilton,mercedes,1,1,25.0,Finished
2014_2,2014,2,rosberg,mercedes,3,2,18.0,Finished
2014_2,2014,2,vettel,red_bull,2,3,15.0,Finished
2014_2,2014,2,alonso,ferrari,4,4,12.0,Finished
2014_2,2014,2,hulkenberg,force_india,7,5,10.0,Finished
2014_2,2014,2,button,mclaren,10,6,8.0,Finished
2014_2,2014,2,massa,williams,13,7,6.0,Finished
2014_2,2014,2,bottas,williams,18,8,4.0,Finished
2014_2,2014,2,kevin_magnussen,mclaren,8,9,2.0,+1 Lap
2014_2,2014,2,kvyat,toro_rosso,11,10,1.0,+1 Lap
2014_2,2014,2,grosjean,lotus_f1,15,11,0.0,+1 Lap
2014_2,2014,2,raikkonen,ferrari,6,12,0.0,+1 Lap
2014_2,2014,2,kobayashi,caterham,20,13,0.0,+1 Lap
2014_2,2014,2,ericsson,caterham,22,14,0.0,+2 Laps
2014_2,2014,2,chilton,marussia,21,15,0.0,+2 Laps
2014_2,2014,2,ricciardo,red_bull,5,16,0.0,Technical
2014_2,2014,2,gutierrez,sauber,12,17,0.0,Gearbox
2014_2,2014,2,sutil,sauber,17,18,0.0,Electrical
2014_2,2014,2,vergne,toro_rosso,9,19,0.0,Power Unit
2014_2,2014,2,jules_bianchi,marussia,19,20,0.0,Brakes
2014_2,2014,2,maldonado,lotus_f1,16,21,0.0,Engine
2014_2,2014,2,perez,force_india,14,22,0.0,Withdrew
2014_3,2014,3,hamilton,mercedes,2,1,25.0,Finished
2014_3,2014,3,rosberg,mercedes,1,2,18.0,Finished
2014_3,2014,3,perez,force_india,4,3,15.0,Finished
2014_3,2014,3,ricciardo,red_bull,13,4,12.0,Finished
2014_3,2014,3,hulkenberg,force_india,11,5,10.0,Finished
2014_3,2014,3,vettel,red_bull,10,6,8.0,Finished
2014_3,2014,3,massa,williams,7,7,6.0,Finished
2014_3,2014,3,bottas,williams,3,8,4.0,Finished
2014_3,2014,3,alonso,ferrari,9,9,2.0,Finished
2014_3,2014,3,raikkonen,ferrari,5,10,1.0,Finished
2014_3,2014,3,kvyat,toro_rosso,12,11,0.0,Finished
2014_3,2014,3,grosjean,lotus_f1,16,12,0.0,Finished
2014_3,2014,3,chilton,marussia,21,13,0.0,Finished
2014_3,2014,3,maldonado,lotus_f1,17,14,0.0,Finished
2014_3,2014,3,kobayashi,caterham,18,15,0.0,Finished
2014_3,2014,3,jules_bianchi,marussia,19,16,0.0,+1 Lap
2014_3,2014,3,button,mclaren,6,17,0.0,Clutch
2014_3,2014,3,kevin_magnussen,mclaren,8,18,0.0,Clutch
2014_3,2014,3,gutierrez,sauber,15,19,0.0,Collision
2014_3,2014,3,ericsson,caterham,20,20,0.0,Retired
2014_3,2014,3,vergne,toro_rosso,14,21,0.0,Retired
2014_3,2014,3,sutil,sauber,22,22,0.0,Collision
2014_4,2014,4,hamilton,mercedes,1,1,25.0,Finished
2014_4,2014,4,rosberg,mercedes,4,2,18.0,Finished
2014_4,2014,4,alonso,ferrari,5,3,15.0,Finished
2014_4,2014,4,ricciardo,red_bull,2,4,12.0,Finished
2014_4,2014,4,vettel,red_bull,3,5,10.0,Finished
2014_4,2014,4,hulkenberg,force_india,8,6,8.0,Finished
2014_4,2014,4,bottas,williams,7,7,6.0,Finished
2014_4,2014,4,raikkonen,ferrari,11,8,4.0,Finished
2014_4,2014,4,perez,force_india,16,9,2.0,Finished
2014_4,2014,4,kvyat,toro_rosso,13,10,1.0,+1 Lap
2014_4,2014,4,button,mclaren,12,11,0.0,+1 Lap
2014_4,2014,4,vergne,toro_rosso,9,12,0.0,+1 Lap
2014_4,2014,4,kevin_magnussen,mclaren,15,13,0.0,+1 Lap
2014_4,2014,4,maldonado,lotus_f1,22,14,0.0,+1 Lap
2014_4,2014,4,massa,williams,6,15,0.0,+1 Lap
2014_4,2014,4,gutierrez,sauber,17,16,0.0,+1 Lap
2014_4,2014,4,jules_bianchi,marussia,19,17,0.0,+1 Lap
2014_4,2014,4,kobayashi,caterham,18,18,0.0,+1 Lap
2014_4,2014,4,chilton,marussia,21,19,0.0,+2 Laps
2014_4,2014,4,ericsson,caterham,20,20,0.0,+2 Laps
2014_4,2014,4,grosjean,lotus_f1,10,21,0.0,Gearbox
2014_4,2014,4,sutil,sauber,14,22,0.0,Engine
2014_5,2014,5,hamilton,mercedes,1,1,25.0,Finished
2014_5,2014,5,rosberg,mercedes,2,2,18.0,Finished
2014_5,2014,5,ricciardo,red_bull,3,3,15.0,Finished
2014_5,2014,5,vettel,red_bull,15,4,12.0,Finished
2014_5,2014,5,bottas,williams,4,5,10.0,Finished
2014_5,2014,5,alonso,ferrari,7,6,8.0,Finished
2014_5,2014,5,raikkonen,ferrari,6,7,6.0,+1 Lap
2014_5,2014,5,grosjean,lotus_f1,5,8,4.0,+1 Lap
2014_5,2014,5,perez,force_india,11,9,2.0,+1 Lap
2014_5,2014,5,hulkenberg,force_india,10,10,1.0,+1 Lap
2014_5,2014,5,button,mclaren,8,11,0.0,+1 Lap
2014_5,2014,5,kevin_magnussen,mclaren,14,12,0.0,+1 Lap
2015_1,2015,1,hamilton,mercedes,1,1,25.0,Finished
2015_1,2015,1,rosberg,mercedes,2,2,18.0,Finished
2015_1,2015,1,vettel,ferrari,4,3,15.0,Finished
2015_1,2015,1,massa,williams,3,4,12.0,Finished
2015_1,2015,1,nasr,sauber,10,5,10.0,Finished
2015_1,2015,1,ricciardo,red_bull,6,6,8.0,+1 Lap
2015_1,2015,1,hulkenberg,force_india,13,7,6.0,+1 Lap
2015_1,2015,1,ericsson,sauber,15,8,4.0,+1 Lap
2015_1,2015,1,sainz,toro_rosso,7,9,2.0,+1 Lap
2015_1,2015,1,perez,force_india,14,10,1.0,+1 Lap
2015_1,2015,1,button,mclaren,16,11,0.0,+2 Laps
2015_1,2015,1,raikkonen,ferrari,5,12,0.0,Wheel
2015_1,2015,1,max_verstappen,toro_rosso,11,13,0.0,Engine
2015_1,2015,1,grosjean,lotus_f1,8,14,0.0,Power loss
2015_1,2015,1,maldonado,lotus_f1,9,15,0.0,Accident
2015_1,2015,1,kvyat,red_bull,12,16,0.0,Withdrew
2015_1,2015,1,kevin_magnussen,mclaren,17,17,0.0,Withdrew
2015_1,2015,1,bottas,williams,0,18,0.0,Withdrew
2015_2,2015,2,vettel,ferrari,2,1,25.0,Finished
2015_2,2015,2,hamilton,mercedes,1,2,18.0,Finished
2015_2,2015,2,rosberg,mercedes,3,3,15.0,Finished
2015_2,2015,2,raikkonen,ferrari,11,4,12.0,Finished
2015_2,2015,2,bottas,williams,8,5,10.0,Finished
2015_2,2015,2,massa,williams,7,6,8.0,Finished
2015_2,2015,2,max_verstappen,toro_rosso,6,7,6.0,Finished
2015_2,2015,2,sainz,toro_rosso,15,8,4.0,+1 Lap
2015_2,2015,2,kvyat,red_bull,5,9,2.0,+1 Lap
2015_2,2015,2,ricciardo,red_bull,4,10,1.0,+1 Lap
2015_2,2015,2,grosjean,lotus_f1,10,11,0.0,+1 Lap
2015_2,2015,2,nasr,sauber,16,12,0.0,+1 Lap
2015_2,2015,2,perez,force_india,14,13,0.0,+1 Lap
2015_2,2015,2,hulkenberg,force_india,13,14,0.0,+1 Lap
2015_2,2015,2,merhi,manor,19,15,0.0,+3 Laps
2015_2,2015,2,maldonado,lotus_f1,12,16,0.0,Retired
2015_2,2015,2,button,mclaren,17,17,0.0,Turbo
2015_2,2015,2,alonso,mclaren,18,18,0.0,ERS
2015_2,2015,2,ericsson,sauber,9,19,0.0,Spun off
2015_2,2015,2,stevens,manor,0,20,0.0,Fuel system
2015_3,2015,3,hamilton,mercedes,1,1,25.0,Finished
2015_3,2015,3,rosberg,mercedes,2,2,18.0,Finished
2015_3,2015,3,vettel,ferrari,3,3,15.0,Finished
2015_3,2015,3,raikkonen,ferrari,6,4,12.0,Finished
2015_3,2015,3,massa,williams,4,5,10.0,Finished
2015_3,2015,3,bottas,williams,5,6,8.0,Finished
2015_3,2015,3,grosjean,lotus_f1,8,7,6.0,Finished
2015_3,2015,3,nasr,sauber,9,8,4.0,Finished
2015_3,2015,3,ricciardo,red_bull,7,9,2.0,Finished
2015_3,2015,3,ericsson,sauber,10,10,1.0,+1 Lap
2015_3,2015,3,perez,force_india,15,11,0.0,+1 Lap
2015_3,2015,3,alonso,mclaren,18,12,0.0,+1 Lap
2015_3,2015,3,sainz,toro_rosso,14,13,0.0,+1 Lap
2015_3,2015,3,button,mclaren,17,14,0.0,+1 Lap
2015_3,2015,3,stevens,manor,19,15,0.0,+2 Laps
2015_3,2015,3,merhi,manor,20,16,0.0,+2 Laps
2015_3,2015,3,max_verstappen,toro_rosso,13,17,0.0,Transmission
2015_3,2015,3,maldonado,lotus_f1,11,18,0.0,Brakes
2015_3,2015,3,kvyat,red_bull,12,19,0.0,Power Unit
2015_3,2015,3,hulkenberg,force_india,16,20,0.0,Gearbox
2015_4,2015,4,hamilton,mercedes,1,1,25.0,Finished
2015_4,2015,4,raikkonen,ferrari,4,2,18.0,Finished
2015_4,2015,4,rosberg,mercedes,3,3,15.0,Finished
2015_4,2015,4,bottas,williams,5,4,12.0,Finished
2015_4,2015,4,vettel,ferrari,2,5,10.0,Finished
2015_4,2015,4,ricciardo,red_bull,7,6,8.0,Finished
2015_4,2015,4,grosjean,lotus_f1,10,7,6.0,Finished
2015_4,2015,4,perez,force_india,11,8,4.0,+1 Lap
2015_4,2015,4,kvyat,red_bull,17,9,2.0,+1 Lap
2015_4,2015,4,massa,williams,6,10,1.0,+1 Lap
2015_4,2015,4,alonso,mclaren,14,11,0.0,+1 Lap
2015_4,2015,4,nasr,sauber,12,12,0.0,+1 Lap
2015_4,2015,4,hulkenberg,force_india,8,13,0.0,+1 Lap
2015_4,2015,4,ericsson,sauber,13,14,0.0,+1 Lap
2015_4,2015,4,maldonado,lotus_f1,16,15,0.0,+1 Lap
2015_4,2015,4,stevens,manor,18,16,0.0,+2 Laps
2015_4,2015,4,merhi,manor,19,17,0.0,+3 Laps
2015_4,2015,4,max_verstappen,toro_rosso,15,18,0.0,Electrical
2015_4,2015,4,sainz,toro_rosso,9,19,0.0,Engine
2015_4,2015,4,button,mclaren,20,20,0.0,ERS
2015_5,2015,5,rosberg,mercedes,1,1,25.0,Finished
2015_5,2015,5,hamilton,mercedes,2,2,18.0,Finished
2015_5,2015,5,vettel,ferrari,3,3,15.0,Finished
2015_5,2015,5,bottas,williams,4,4,12.0,Finished
2015_5,2015,5,raikkonen,ferrari,7,5,10.0,Finished
2015_5,2015,5,massa,williams,9,6,8.0,Finished
2015_5,2015,5,ricciardo,red_bull,10,7,6.0,+1 Lap
2015_5,2015,5,grosjean,lotus_f1,11,8,4.0,+1 Lap
2015_5,2015,5,sainz,toro_rosso,5,9,2.0,+1 Lap
2015_5,2015,5,kvyat,red_bull,8,10,1.0,+1 Lap
2015_5,2015,5,max_verstappen,toro_rosso,6,11,0.0,+1 Lap
2015_5,2015,5,nasr,sauber,15,12,0.0,+1 Lap
2015_5,2015,5,perez,force_india,18,13,0.0,+1 Lap
2015_5,2015,5,ericsson,sauber,16,14,0.0,+1 Lap
2015_5,2015,5,hulkenberg,force_india,17,15,0.0,+1 Lap
2015_5,2015,5,button,mclaren,14,16,0.0,+1 Lap
2015_5,2015,5,stevens,manor,19,17,0.0,+3 Laps
2015_5,2015,5,merhi,manor,20,18,0.0,+4 Laps
2015_5,2015,5,maldonado,lotus_f1,12,19,0.0,Accident
2015_5,2015,5,alonso,mclaren,13,20,0.0,Brakes
2015_6,2015,6,rosberg,mercedes,2,1,25.0,Finished
2015_6,2015,6,vettel,ferrari,3,2,18.0,Finished
2016_1,2016,1,rosberg,mercedes,2,1,25.0,Finished
2016_1,2016,1,hamilton,mercedes,1,2,18.0,Finished
2016_1,2016,1,vettel,ferrari,3,3,15.0,Finished
2016_1,2016,1,ricciardo,red_bull,8,4,12.0,Finished
2016_1,2016,1,massa,williams,6,5,10.0,Finished
2016_1,2016,1,grosjean,haas,19,6,8.0,Finished
2016_1,2016,1,hulkenberg,force_india,10,7,6.0,Finished
2016_1,2016,1,bottas,williams,16,8,4.0,Finished
2016_1,2016,1,sainz,toro_rosso,7,9,2.0,Finished
2016_1,2016,1,max_verstappen,toro_rosso,5,10,1.0,Finished
2016_1,2016,1,jolyon_palmer,renault,13,11,0.0,Finished
2016_1,2016,1,kevin_magnussen,renault,14,12,0.0,Finished
2016_1,2016,1,perez,force_india,9,13,0.0,Finished
2016_1,2016,1,button,mclaren,12,14,0.0,+1 Lap
2016_1,2016,1,nasr,sauber,17,15,0.0,+1 Lap
2016_1,2016,1,wehrlein,manor,21,16,0.0,+1 Lap
2016_1,2016,1,ericsson,sauber,15,17,0.0,Engine
2016_1,2016,1,raikkonen,ferrari,4,18,0.0,Engine
2016_1,2016,1,haryanto,manor,22,19,0.0,Mechanical
2016_1,2016,1,gutierrez,haas,20,20,0.0,Collision
2016_1,2016,1,alonso,mclaren,11,21,0.0,Collision
2016_1,2016,1,kvyat,red_bull,18,22,0.0,Retired
2016_2,2016,2,rosberg,mercedes,2,1,25.0,Finished
2016_2,2016,2,raikkonen,ferrari,4,2,18.0,Finished
2016_2,2016,2,hamilton,mercedes,1,3,15.0,Finished
2016_2,2016,2,ricciardo,red_bull,5,4,12.0,Finished
2016_2,2016,2,grosjean,haas,9,5,10.0,Finished
2016_2,2016,2,max_verstappen,toro_rosso,10,6,8.0,Finished
2016_2,2016,2,kvyat,red_bull,15,7,6.0,+1 Lap
2016_2,2016,2,massa,williams,7,8,4.0,+1 Lap
2016_2,2016,2,bottas,williams,6,9,2.0,+1 Lap
2016_2,2016,2,vandoorne,mclaren,12,10,1.0,+1 Lap
2016_2,2016,2,kevin_magnussen,renault,22,11,0.0,+1 Lap
2016_2,2016,2,ericsson,sauber,17,12,0.0,+1 Lap
2016_2,2016,2,wehrlein,manor,16,13,0.0,+1 Lap
2016_2,2016,2,nasr,sauber,21,14,0.0,+1 Lap
2016_2,2016,2,hulkenberg,force_india,8,15,0.0,+1 Lap
2016_2,2016,2,perez,force_india,18,16,0.0,+1 Lap
2016_2,2016,2,haryanto,manor,20,17,0.0,+1 Lap
2016_2,2016,2,sainz,toro_rosso,11,18,0.0,Retired
2016_2,2016,2,gutierrez,haas,13,19,0.0,Retired
2016_2,2016,2,button,mclaren,14,20,0.0,Power Unit
2016_2,2016,2,vettel,ferrari,3,21,0.0,Engine
2016_2,2016,2,jolyon_palmer,renault,19,22,0.0,Hydraulics
2016_3,2016,3,rosberg,mercedes,1,1,25.0,Finished
2016_3,2016,3,vettel,ferrari,4,2,18.0,Finished
2016_3,2016,3,kvyat,red_bull,6,3,15.0,Finished
2016_3,2016,3,ricciardo,red_bull,2,4,12.0,Finished
2016_3,2016,3,raikkonen,ferrari,3,5,10.0,Finished
2016_3,2016,3,massa,williams,10,6,8.0,Finished
2016_3,2016,3,hamilton,mercedes,22,7,6.0,Finished
2016_3,2016,3,max_verstappen,toro_rosso,9,8,4.0,Finished
2016_3,2016,3,sainz,toro_rosso,8,9,2.0,Finished
2016_3,2016,3,bottas,williams,5,10,1.0,Finished
2016_3,2016,3,perez,force_india,7,11,0.0,Finished
2016_3,2016,3,alonso,mclaren,11,12,0.0,Finished
2016_3,2016,3,button,mclaren,12,13,0.0,Finished
2016_3,2016,3,gutierrez,haas,18,14,0.0,+1 Lap
2016_3,2016,3,hulkenberg,force_india,13,15,0.0,+1 Lap
2016_3,2016,3,ericsson,sauber,15,16,0.0,+1 Lap
2016_3,2016,3,kevin_magnussen,renault,17,17,0.0,+1 Lap
2016_3,2016,3,wehrlein,manor,21,18,0.0,+1 Lap
2016_3,2016,3,grosjean,haas,14,19,0.0,+1 Lap
2016_3,2016,3,nasr,sauber,16,20,0.0,+1 Lap
2016_3,2016,3,haryanto,manor,20,21,0.0,+1 Lap
2016_3,2016,3,jolyon_palmer,renault,19,22,0.0,+1 Lap
2016_4,2016,4,rosberg,mercedes,1,1,25.0,Finished
2016_4,2016,4,hamilton,mercedes,10,2,18.0,Finished
2016_4,2016,4,raikkonen,ferrari,3,3,15.0,Finished
2016_4,2016,4,bottas,williams,2,4,12.0,Finished
2016_4,2016,4,massa,williams,4,5,10.0,Finished
2016_4,2016,4,alonso,mclaren,14,6,8.0,+1 Lap
2016_4,2016,4,kevin_magnussen,renault,17,7,6.0,+1 Lap
2016_4,2016,4,grosjean,haas,15,8,4.0,+1 Lap
2016_4,2016,4,perez,force_india,6,9,2.0,+1 Lap
2016_4,2016,4,button,mclaren,12,10,1.0,+1 Lap
2016_4,2016,4,ricciardo,red_bull,5,11,0.0,+1 Lap
2016_4,2016,4,sainz,toro_rosso,11,12,0.0,+1 Lap
2016_4,2016,4,jolyon_palmer,renault,18,13,0.0,+1 Lap
2016_4,2016,4,ericsson,sauber,22,14,0.0,+1 Lap
2016_4,2016,4,kvyat,red_bull,8,15,0.0,+1 Lap
2016_4,2016,4,nasr,sauber,19,16,0.0,+1 Lap
2016_4,2016,4,gutierrez,haas,16,17,0.0,+1 Lap
2016_4,2016,4,wehrlein,manor,20,18,0.0,+2 Laps
2016_4,2016,4,max_verstappen,toro_rosso,9,19,0.0,Power Unit
2016_4,2016,4,vettel,ferrari,7,20,0.0,Collision
2016_4,2016,4,hulkenberg,force_india,13,21,0.0,Collision
2016_4,2016,4,haryanto,manor,21,22,0.0,Collision
2016_5,2016,5,max_verstappen,red_bull,4,1,25.0,Finished
2016_5,2016,5,raikkonen,ferrari,5,2,18.0,Finished
2016_5,2016,5,vettel,ferrari,6,3,15.0,Finished
2016_5,2016,5,ricciardo,red_bull,3,4,12.0,Finished
2016_5,2016,5,bottas,williams,7,5,10.0,Finished
2016_5,2016,5,sainz,toro_rosso,8,6,8.0,Finished
2016_5,2016,5,perez,force_india,9,7,6.0,Finished
2016_5,2016,5,massa,williams,18,8,4.0,Finished
2016_5,2016,5,button,mclaren,12,9,2.0,+1 Lap
2016_5,2016,5,kvyat,toro_rosso,13,10,1.0,+1 Lap
2016_5,2016,5,gutierrez,haas,16,11,0.0,+1 Lap
2016_5,2016,5,ericsson,sauber,19,12,0.0,+1 Lap
2017_1,2017,1,vettel,ferrari,2,1,25.0,Finished
2017_1,2017,1,hamilton,mercedes,1,2,18.0,Finished
2017_1,2017,1,bottas,mercedes,3,3,15.0,Finished
2017_1,2017,1,raikkonen,ferrari,4,4,12.0,Finished
2017_1,2017,1,max_verstappen,red_bull,5,5,10.0,Finished
2017_1,2017,1,massa,williams,7,6,8.0,Finished
2017_1,2017,1,perez,force_india,10,7,6.0,+1 Lap
2017_1,2017,1,sainz,toro_rosso,8,8,4.0,+1 Lap
2017_1,2017,1,kvyat,toro_rosso,9,9,2.0,+1 Lap
2017_1,2017,1,ocon,force_india,13,10,1.0,+1 Lap
2017_1,2017,1,hulkenberg,renault,11,11,0.0,+1 Lap
2017_1,2017,1,giovinazzi,sauber,16,12,0.0,+2 Laps
2017_1,2017,1,vandoorne,mclaren,18,13,0.0,+2 Laps
2017_1,2017,1,alonso,mclaren,12,14,0.0,Vibrations
2017_1,2017,1,kevin_magnussen,haas,17,15,0.0,Suspension
2017_1,2017,1,stroll,williams,20,16,0.0,Brakes
2017_1,2017,1,ricciardo,red_bull,0,17,0.0,Power Unit
2017_1,2017,1,ericsson,sauber,14,18,0.0,Hydraulics
2017_1,2017,1,jolyon_palmer,renault,19,19,0.0,Brakes
2017_1,2017,1,grosjean,haas,6,20,0.0,Water leak
2017_2,2017,2,hamilton,mercedes,1,1,25.0,Finished
